sale_id,customer_id,product_id,quantity,sale_amount,sale_date,region
2da13983-1974-403e-935d-b0de21a6a220,657,502,6,2341.88,2024-04-03,EU
1fede053-169f-4c51-9cba-4c1a2bca06b5,744,283,7,3321.45,2024-05-27,EU
7d4a1bfa-a08f-4ee0-a126-4aaf0652e8cd,346,469,1,126.69,2025-03-18,US
d9bb5f3f-279f-4d8f-8a23-e9420ff7d6c5,753,187,7,91.32,2025-04-22,EU
4a717956-27c3-40b7-b135-1cef3aecd949,25,338,,86.33,2024-02-26,APAC
5ad165bf-1313-4ec5-9e73-e1298251faf8,232,27,6,902.08,2024-03-19,APAC
f7077d90-3b4d-43a7-abad-1b82407e63da,582,256,8,2432.0,2024-02-23,EU
121b091c-4131-445e-bccb-56a54c891718,947,461,1,86.55,2024-03-02,APAC
f975b492-2c20-4f67-b9cd-42dbcfc9d173,19,37,7,3070.37,2025-03-24,APAC
51978ac1-62da-463d-8bac-65f1f7b4a190,641,492,1,231.84,2025-06-29,APAC
bf8f689b-80aa-4918-9812-0565fe231c34,857,346,6,1891.08,2024-04-01,APAC
006fecd5-007b-48cc-866f-be8cb855c805,965,421,6,1484.84,2024-12-15,APAC
7748261d-f4c5-46a7-9945-d5d1281f5bc6,128,444,2,67.43,2024-11-23,EU
96d46305-1531-47d7-8e2d-79947b14314d,660,259,1,47.14,2025-01-26,EU
5be1b218-b46f-49b6-9b75-d02f8900f35d,807,7,10,2094.53,2025-02-06,APAC
942b42f3-2c71-45b2-a383-d6b3092d22e4,476,209,9,4266.26,2024-10-02,US
28d4cc00-b6af-4e53-a47f-c55377dc9191,717,27,8,3745.71,2024-12-28,APAC
c51a321b-442c-4173-b221-1a359d2d0a40,514,290,10,3449.19,2025-05-18,APAC
b93aa03e-dd36-4de3-b62a-c7ae167d9bcf,688,445,1,84.29,2025-05-13,APAC
6bdc6b7a-90c0-4904-87db-39372ba0d344,315,425,9,599.85,2024-03-27,US
84704a15-2c03-4775-9dee-b4e671e3696a,504,50,3,1213.34,2025-03-03,APAC
68e90048-5aad-468f-92d5-d454278f0695,182,213,10,579.14,2024-05-13,US
0dda31e5-a862-4595-98f3-a29c510adb4c,578,222,5,242.34,2024-04-29,EU
137f8a82-6f4b-4eaf-9f57-90a1b48d35e1,11,379,5,785.94,2024-07-28,EU
a4df3d1d-ada1-4aa9-9073-a108b56947ba,97,319,8,418.43,2024-09-24,APAC
9f8a49bc-a4db-4548-a8b5-db044dd53b46,810,398,3,490.95,2024-10-23,APAC
6abe6c5e-1c7e-4c38-a2e2-db5bc1796b19,116,95,7,2694.4,2024-05-17,US
a27a0821-bf76-46aa-91ee-ff3a9bab4c71,122,27,3,758.0,2024-04-28,US
5eb2339b-804c-48f5-8d61-88a86187208e,656,396,2,540.57,2024-03-29,US
04ccd1cf-f070-41af-8528-1faab213422e,993,47,2,73.7,2025-01-22,EU
a6c68f0d-02c1-435c-8234-6c8f073b4240,961,229,6,2056.13,2025-06-09,EU
64017555-c2ac-445d-b330-8672cb673fd1,492,430,9,1202.26,2024-08-01,APAC
b8b3f706-2d67-4a75-a4b5-a28c4ce5b4a2,274,197,4,454.45,2025-02-02,US
05c0d995-8af7-4bfc-b852-ba3c5f8d5f0f,183,144,8,2258.43,2024-09-29,APAC
33c68c48-05c5-40cb-9f02-939fa8fb9b8b,385,102,8,462.88,2025-05-14,US
480934d9-b2f7-496a-8227-c2c864c98a8e,389,338,1,126.74,2024-07-08,US
2719b6ce-bb11-4234-a26b-be140da1babc,858,486,7,2111.25,2024-12-31,APAC
891cd7d8-01c6-4c80-bba8-13a87a56a174,487,173,3,1309.78,2024-06-18,US
97c3a2c8-caaf-4c19-b7e2-c4c17349399c,780,63,7,3323.43,2024-07-19,EU
64a9cb2e-00ad-4611-aa4d-f822c57cc8aa,751,397,4,456.46,2024-10-24,APAC
ff455476-1e6d-4cf4-a808-ef47a0ea8872,903,234,3,474.36,2024-02-01,US
917b7df9-45d2-406f-84b1-24b07fe9ec0f,705,320,2,812.15,2025-05-22,EU
f6c565fb-910a-4c66-8845-981fb2746d6c,595,345,8,2009.64,2025-02-24,EU
0f8fbb58-1f40-4554-9a49-affa958d0ba2,261,396,9,1501.04,2024-08-30,US
668bb426-00f0-421e-be80-0e004a2b5c86,408,176,9,3521.29,2025-02-23,US
a332853b-0918-413b-8c40-fe176fb6d918,797,409,7,1600.45,2025-02-20,EU
9e0ec8af-00f4-441f-8bc3-28e0cb585990,460,84,1,228.86,2024-10-19,APAC
a9c054e3-d8be-4f86-932e-72304722b30c,608,59,5,1411.93,2024-09-16,US
bce316ff-17c6-437d-bca8-89e442303c84,674,127,1,435.06,2025-04-25,EU
d20b8830-66ed-4771-aeee-24c5a16ff65c,376,453,3,521.7,2025-04-29,US
51dbd1de-706e-4e1c-adc8-ebf8b46b4b05,324,156,4,1003.57,2025-07-01,EU
33c0b057-5632-45ae-ab3b-3c90057f6d92,895,101,1,235.05,2025-06-05,US
4cf20782-2f4b-4b94-ac57-16858aa2ac89,677,88,3,1357.48,2024-03-03,US
9b044963-ea8a-45dd-969b-5bd12cd5915c,34,341,1,43.56,2025-03-23,EU
28efe094-6539-4846-9366-215c48d5ae76,82,442,1,142.71,2024-11-21,APAC
3206449e-06fa-4ce3-a4cb-2643407272e9,358,388,3,898.67,2024-04-18,EU
36db3f3c-797b-41dd-99a8-6037a9355304,868,132,1,401.85,2025-05-23,EU
d59d824d-8863-4735-8fd8-2b2290ca104f,827,403,1,25.18,2024-10-23,US
4964fbf0-20cd-4714-8c59-8cf35214c53e,991,261,1,234.22,2024-11-16,EU
8a07f3ed-51a4-422c-8b40-0fea97c2b915,851,214,3,1146.22,2025-01-08,US
6554bd66-4b61-46c3-87ba-fb06a32d2d4e,268,255,5,109.56,2024-07-21,US
bd404bbd-ac21-473f-9cf7-74dfc312754c,146,449,9,4261.51,2025-05-08,EU
4f8f84ac-0eed-4638-bc9a-f4650619071c,273,244,10,1876.12,2024-05-14,APAC
2622a86b-aa31-40d0-8fff-698b60d59bde,665,273,7,678.08,2024-03-19,EU
9b69373d-2e0e-4454-8b39-fb13494959b4,231,60,6,608.28,2025-01-11,EU
9dcbf8b0-432a-47c8-9ce3-1e8dac80e0a2,222,49,3,34.85,2024-06-06,EU
e60f82d3-1574-400f-b4ca-64627bb45929,832,149,,268.47,2025-03-11,US
f50040b0-5aa4-49f6-9b93-d2bc317993d1,987,24,4,535.22,2024-12-22,US
fed3f2d3-ec94-4cca-9841-a2dfdfcc6296,138,225,3,471.0,2025-04-18,APAC
2a72b402-a338-4e52-9246-0a75125ad71e,539,209,4,987.13,2024-07-09,APAC
848677c5-d981-4a74-b117-9ff99d749fd4,680,127,8,843.2,2024-04-20,US
7c4d0589-2065-46b4-9987-7ad485400544,484,457,10,2851.3,2024-02-15,EU
b648fda4-fe76-4b26-9f71-d1a63c4e23e1,947,239,1,120.21,2025-03-24,US
f9ad81b3-593e-41ba-bf5a-2b517e708f05,446,1,4,1322.78,2024-04-21,EU
0384846a-8dd1-4fd6-b1c0-371505e3016d,600,486,1,167.23,2024-04-25,US
0181d1c5-d989-4d63-a505-115efaa5e618,259,20,4,1366.57,2024-05-11,APAC
2b6239e9-0f23-43a1-8842-1f525b66ea40,111,25,10,3909.08,2024-03-14,US
005ec7cd-730b-4e8a-842e-1572429af7ef,807,213,2,927.85,2024-12-21,US
26a46a7e-3e2e-4412-b588-973378a1cb31,281,372,4,1654.85,2025-03-13,EU
c836c9f1-7e45-4df1-8f06-c84bdeefb77d,465,292,6,652.3,2024-11-12,US
acf4c0e9-6bcb-44ce-aec2-1c91f4f84176,739,174,10,704.1,2024-10-02,EU
bd7571b4-d7af-4b6e-9064-0049b3b31179,870,321,3,71.28,2024-04-12,US
262941ee-329f-4941-af72-280ca173561f,274,49,4,1903.25,2024-12-06,US
c45b5d80-44a2-477c-b195-4eb598fce01d,217,391,9,2404.16,2024-09-05,EU
f12b009c-cb87-4a66-83d3-adc06604007d,991,198,3,811.08,2024-12-11,EU
526a14b2-d650-44be-8a7a-285f07efe7ce,989,289,6,1963.57,2025-05-02,APAC
0ac75e5f-40b0-45c1-bd6f-2f0147a58876,800,427,2,352.72,2024-11-21,US
4d68fd79-8757-4744-9a8c-56917cab2860,558,219,4,463.48,2024-12-11,APAC
674b6269-3fe5-4023-92f2-1af7335fadaa,771,385,4,997.13,2025-05-26,US
88c931de-f90a-480f-98cb-09908cfdcf82,895,234,7,1039.72,2024-08-31,US
a19ce326-9178-4898-a081-c3ed394882ec,518,240,4,963.82,2024-06-25,APAC
08dd69be-796f-4c7e-a3f8-571f90ad1204,278,68,1,341.17,2025-04-11,US
04ea4809-085e-45c0-8c4f-d8930693634c,961,49,5,556.61,2024-10-24,EU
4202e08b-1c64-49f0-9d65-b9e03e2cea86,562,84,4,1844.17,2024-06-12,APAC
73780afa-6d24-4ebc-a1df-8fc99c92c2d1,977,409,8,1327.67,2024-04-23,APAC
70f4128e-d455-4af2-b0fe-6e56d7971bde,248,181,6,1569.16,2024-03-30,US
2cdc9b5d-bb62-4c27-bfb8-36233aa3e0a0,763,68,7,3174.27,2024-03-12,APAC
2896d784-c3f8-4900-9e2f-3377814b8f43,808,264,,244.54,2024-10-01,EU
3cbe1ded-1ba5-4c0a-bea3-7d19fa14ba19,621,403,10,2761.51,2024-12-10,US
19e1cd76-4cd9-46f4-8bfe-3d1b3e3c6a23,870,209,10,2052.61,2024-09-12,APAC
9370a257-116d-40b0-ac75-56a8190df2a4,714,436,7,2832.27,2024-12-12,US
6b856113-ef15-46c7-9f53-4ef1592c272c,118,238,10,4834.53,2024-12-27,APAC
775379fb-191c-42ac-982b-706b064e5824,91,35,9,234.25,2024-10-02,APAC
d251fb42-f80d-4a43-8ae6-d7dce5e6ca29,450,407,5,1370.57,2024-06-20,US
a3d365e8-f537-4913-8c6c-f07acbc6aac0,270,409,4,1351.47,2024-01-18,EU
7344f02e-7885-44bf-9dd6-39fdd11f7676,413,312,3,916.54,2024-12-25,US
20891e8b-2b3d-40f8-aebb-20e3456a6639,985,203,6,2573.62,2025-04-12,EU
7be02f9d-2819-4dc2-b672-5f1e395c0870,178,162,4,1436.31,2025-04-03,EU
433ad99a-0573-488e-b1a9-7b09ec1d294d,351,471,6,2880.91,2024-03-23,APAC
1f266d49-affe-4516-8867-3d48e6adec3d,195,302,5,891.48,2024-11-03,US
7eb0bfb8-fb9b-4883-aaf8-933169cf4080,790,305,2,64.49,2024-11-25,US
75265a82-cc2c-4252-b589-f93f94596b6e,514,492,10,2330.95,2025-01-04,EU
814cb3c6-731b-477e-8015-09a943c74cd3,783,406,4,1690.63,2024-05-15,APAC
8c28a7dd-45c6-436f-b740-d9949ccaa3e8,434,441,4,389.35,2024-02-28,EU
36ed5e02-6cf8-4024-a8c5-1d927b00e83f,722,194,8,84.85,2025-03-10,APAC
3c797511-ac38-4f8d-96ca-84228b989a0f,583,168,4,1476.42,2024-07-22,APAC
ff6b2ce4-e37c-4fc3-9187-a78c383974e4,444,411,8,3227.93,2025-03-14,EU
dd7bd96e-9432-47be-b0d4-6e4e8cee23bb,964,431,6,930.31,2024-07-20,EU
f2ae5afc-1425-4fa8-8109-70bef09ee685,417,208,1,416.53,2025-03-29,APAC
a4a4b31d-0e92-4f23-bcca-a992d63b4409,676,195,8,2287.38,2024-02-13,EU
b9d658a4-fdcf-44c6-a332-1bb5b363db05,384,284,5,111.99,2024-02-18,EU
f764ed9d-5ccb-4bae-8977-813c49fa0284,91,131,6,2939.69,2025-04-29,EU
8b17e89d-0286-49b6-bea6-cfd2cbc3530b,773,406,1,498.79,2024-12-19,APAC
b53a6da0-c10e-406b-8236-4b6f6d2c619b,657,327,10,2439.93,2025-06-26,EU
56f64c17-309b-498b-8adc-448d6c48a7dc,40,338,6,2959.6,2025-03-28,EU
e1a0fb1d-510b-49c1-9967-821ebe61d411,594,437,2,466.95,2024-10-20,EU
68419f8b-5779-4cee-88ed-48ddab71c5f5,271,121,9,2318.09,2024-10-12,APAC
2cf46839-aeb1-42f6-b865-4d171d2c271a,671,222,3,285.64,2024-08-06,EU
cbcfdf91-2e34-4ba6-8751-d9fdbca943ab,50,214,1,298.75,2024-10-10,APAC
f7dd3c0b-824d-4533-9e9f-e8ef52df66e5,825,163,1,469.3,2024-06-08,US
5bb8f731-fd76-4710-9d0c-12989c5bbf9a,768,212,7,986.75,2025-04-15,EU
230f0ceb-937d-4a39-bd95-fa6c6baf2df5,96,296,2,434.15,2024-04-20,APAC
c42afc58-7383-4361-832d-9e4b82d771a1,553,358,8,1065.25,2025-06-01,APAC
076ba2f7-3bd6-4dd0-8964-a830fef1e2d9,724,470,5,1333.16,2024-06-15,APAC
3ea93bfe-d536-40e4-afe3-3902217b2b80,400,25,2,371.63,2024-06-01,APAC
2ff91349-5a16-4f96-8186-fc050eb87434,964,16,6,2383.0,2025-02-11,US
8e56cedf-b327-475d-bd4e-24aafdd232c5,349,475,3,1119.46,2024-12-06,APAC
081a36c0-d34b-4713-84f0-859150ae0c80,866,423,,105.31,2024-06-14,EU
00b4bac7-9560-4c16-9dcd-16ce4a208e0a,137,337,4,190.68,2024-05-18,US
d57e99ad-2525-4e38-870b-bfcfa0178a3f,918,248,2,885.39,2024-05-29,EU
bf99537f-4362-4708-94f0-3ffc4e3155ae,647,354,3,571.75,2025-04-10,APAC
e820c55d-6c02-485c-a37a-bfd39505c298,270,478,10,4779.45,2024-07-28,US
82d581bd-17a7-4e0f-b543-8ec813a8ac52,507,151,6,713.36,2024-01-31,EU
12fa62ea-0f01-4438-ba9e-cc95fed70e72,344,166,7,749.17,2024-01-12,US
639d81eb-1e57-4279-91ab-22727ff3ca0b,368,395,1,107.02,2024-06-25,APAC
3f6ffd13-58a5-4811-a796-b1561ae77894,438,6,5,401.26,2024-02-04,EU
48d505c3-27c8-4608-b688-611d86f34683,222,37,7,287.0,2024-05-11,EU
5520fd44-2e2a-4a6a-b22d-458d439995fc,624,318,,385.01,2025-06-03,US
f75894e8-b771-4166-9a2f-8ce3e40f325e,650,427,10,383.13,2025-05-25,US
bab25a18-7773-45aa-81f2-78b267aaab99,366,34,4,454.79,2024-09-06,EU
4e078d20-81fb-4943-8d57-f44621d0d53a,665,476,8,2395.89,2025-05-22,US
496b48c2-e930-4041-b017-e0d8ac29c404,223,31,5,601.54,2024-10-26,APAC
f40c25ec-a0b4-4d7a-b639-0365d16c18e7,639,40,2,464.35,2024-04-27,APAC
ecf91352-d507-4228-9b73-ba9056475162,592,80,,172.86,2024-10-07,US
876f252b-c2a4-4bfd-b801-c52f9f3a8b78,615,127,6,795.5,2024-12-04,EU
7a680c11-76f5-4647-aa51-a58570a88335,215,278,3,478.28,2025-01-28,EU
75607664-5b07-4ef3-ab8a-b902aab3fc97,380,141,5,2250.82,2024-02-12,US
0921877b-d23b-4c21-b7c5-ba92d6640470,337,277,2,377.95,2024-05-03,APAC
6d09293e-2eb7-4839-b2e9-b6834733f658,411,134,7,614.29,2024-02-18,APAC
2e0a6fbb-8179-4246-b22b-bf1ea5b07816,627,136,10,2839.41,2024-08-05,EU
ea1e0b75-2881-4035-8dd0-25b09cc089d5,782,297,9,3492.68,2024-04-04,EU
1032342e-249f-4ad5-904d-8b86cb51f9b3,120,355,5,470.15,2025-03-19,APAC
9007b1a7-1bdc-46b2-81e9-bb95df58161a,898,157,9,3645.96,2024-09-30,APAC
fec43239-9227-4da9-b160-6d686fde5493,881,334,6,540.27,2025-04-28,EU
3f69b616-7636-41a0-afbc-6c8b046c5658,174,115,7,2295.16,2025-06-09,EU
8f47d704-208f-4d5c-a61b-0591a8b3099c,122,315,4,1845.95,2024-09-02,EU
615382c0-7212-4265-a016-7fe8b698a408,35,370,7,398.61,2024-01-07,US
742a3591-7147-4e7b-ab11-a655c3ccd5e9,180,353,6,512.05,2025-03-04,APAC
89328a94-58ac-4bf7-983d-6b528f556237,113,29,8,1317.5,2024-08-22,US
97cfe3fb-1268-4bb4-9a0b-d35450ab8c7c,351,268,3,865.82,2024-04-09,APAC
7c21032a-8eee-455c-8b47-0aeabb4f42ff,905,496,1,182.37,2024-08-02,APAC
da58db72-bbcf-42d0-a440-931f94cff6b3,33,125,2,745.0,2024-08-11,EU
7caf2448-c341-4e9a-a5bc-a3a95fb8ddd5,324,483,9,1299.69,2024-05-27,US
b4c0aae2-f2ec-43a3-9d1c-7a0644bc5e13,74,424,9,3187.4,2024-09-27,US
6168c35d-65f2-475a-a281-3c90d25abf6b,491,441,7,550.43,2025-03-29,US
17dd3f57-545c-41f1-88a1-7d651c7b9a28,31,248,8,2605.2,2025-02-23,US
b6db1944-8851-4f74-8d69-993b8a508370,812,249,1,18.85,2024-11-25,EU
cecc248a-a08a-4531-93d2-0ecbec98a18c,380,438,2,998.98,2024-03-28,APAC
06e93dd6-7d89-4c50-885f-470eadfdacb5,609,196,3,153.38,2024-09-16,APAC
9fe12157-0e67-4412-b255-000899561f24,461,459,7,1092.95,2024-12-23,US
50e427e8-03d4-42f6-bf5e-1ac2e9688300,603,478,6,577.48,2024-01-29,EU
8087566f-7bbe-4622-b5f3-02c9f3b790c1,853,475,5,1346.8,2024-01-30,EU
567e2426-eefe-4be0-8a95-e64ed3c8d935,295,254,7,1704.76,2024-01-12,EU
a9c0b82e-d794-4101-9e0f-7f721c5d969f,880,56,7,260.04,2025-03-13,EU
aad54179-fa03-4f19-bfa5-75c4e9c316aa,865,465,8,3963.24,2025-06-22,EU
323f6be2-a809-4298-98f1-1e6b9a510f45,371,313,8,990.48,2024-12-10,EU
502bd585-d682-49d8-af59-aa7be793cf36,715,487,6,1786.53,2024-04-11,US
e7e1fc12-29a1-4f83-a225-be02bf3b8e0d,570,414,9,3415.08,2024-11-29,APAC
0eb193c2-3bc3-448d-b6cb-633a74b7e1a0,735,81,8,1580.13,2025-05-17,EU
3673fe20-b127-48ed-8482-f5d58e77cc4a,109,17,9,2833.55,2024-01-31,US
ac23eacd-f9a0-4920-a7af-533f5cdaf694,857,222,4,1631.58,2024-09-19,US
8c794cd7-ffe6-4306-962a-c8996e77d57f,674,23,5,505.27,2024-12-09,APAC
ca8c68de-3e23-449a-bf0f-c83ae965632a,980,74,5,2089.77,2024-03-20,EU
e3b36020-af19-40fe-877c-dd9ad959172b,928,237,6,283.46,2025-04-20,EU
cd096eeb-95f3-4e07-9d00-d625231e9e79,682,195,2,183.6,2024-08-02,APAC
13608f01-6ecc-444d-b538-f918e9fa54fc,513,83,3,248.95,2024-09-23,US
668aca74-d386-4561-990f-7f40f9d3abeb,419,488,1,51.82,2024-10-21,EU
9287a42c-9489-42f4-82b7-46c4c4417dfd,810,475,8,2134.78,2024-11-21,US
522fd0f3-24bf-49ba-b29a-60e840331e7b,51,82,1,425.93,2024-03-03,US
545fdb3f-0475-475e-b908-adf26430c385,521,244,3,750.26,2024-07-29,EU
d0906664-2745-4f24-94ad-265dbda01756,335,129,8,2036.16,2024-03-11,EU
00d885f2-af14-4044-a6d3-3c27f9226469,132,339,7,1627.18,2025-06-23,EU
a0cb52c0-211a-4ea7-b71f-d549e15ba9ed,359,328,6,1417.97,2024-01-30,US
19c63b0d-bc6d-43d4-8471-78412706ef35,984,357,2,144.41,2024-11-09,APAC
7a781cbb-ed3f-4284-ac51-aa080c8f7ef9,494,238,8,1825.59,2025-07-04,APAC
f0e51f65-7c1b-4b77-8896-34851f123d53,537,422,8,3106.0,2024-10-21,EU
85045c74-3dd8-4afc-a1e1-39d792c4a206,25,262,7,1289.71,2024-12-31,EU
5151214b-c1cf-44fd-94e6-2dead899bd58,865,480,5,2033.61,2024-01-08,APAC
c0c83a6d-1dd4-49b1-99f3-54cd426319b8,462,436,10,1735.32,2024-07-29,APAC
86bb353b-e265-4dc9-b459-0b743587d009,315,419,5,2135.96,2024-05-04,EU
3ce5d73a-52a0-4fd2-8bfc-dda182d798a8,877,215,6,2027.72,2024-06-24,US
0e8cab2a-37cc-45a1-942e-d4f5d23b1248,660,26,1,414.68,2024-02-15,EU
db9759ef-3046-4457-9b9c-592577e15aa7,696,221,6,2140.48,2024-08-19,APAC
848ac5cc-2680-4f9e-952d-b4c314e6baf2,504,242,9,1150.8,2025-02-07,US
3beb4759-1918-40bf-b35b-b939b76e2254,737,404,4,1811.32,2025-01-19,US
0a05b680-e3b5-4de1-bbbf-3408081da2ca,507,424,3,659.53,2024-01-16,US
101f6d3c-c99d-4fee-960d-0adcab0a1b45,873,475,9,1488.42,2025-05-31,APAC
e153ceac-89b9-4905-898f-2bd9ff3591fc,474,191,2,869.9,2024-06-02,APAC
0e79a1cd-2d3a-45c1-bd68-b68bb55e0cb5,696,493,10,4496.45,2024-04-26,US
d997da65-c278-448a-9994-f05c9a435f33,991,117,1,405.68,2024-11-11,APAC
9e7be54f-842a-4164-8ba7-4d0928ee0642,5,238,1,368.42,2024-07-01,APAC
8b58525b-57a5-4ce4-8c04-fe7fd7d2749f,733,432,1,35.74,2025-02-20,APAC
61091e3b-1bac-48ac-b0ee-3f6a6f884d3b,224,480,3,415.88,2024-05-02,US
43269bb8-0cc8-4d95-839a-c6eac3b156f9,905,449,1,183.25,2024-11-16,US
52025368-d5a3-4a8f-af30-295679f24fd6,51,119,9,3851.63,2025-03-15,US
5a3496b8-c87f-4c43-b890-bdc88fc05110,763,173,3,1319.92,2024-10-08,US
fca2c108-eb5d-427a-a27c-132f1b510315,171,246,5,2082.41,2024-10-12,APAC
7a45dc28-7862-4acd-b989-ceff9c80c76b,227,238,3,980.08,2024-03-18,US
717e251c-0e6f-4ae1-9cdd-e257a6a96a36,857,341,9,2521.03,2024-06-23,APAC
e0070570-6546-4d11-8ce2-ba1ccadd9d1e,342,428,6,2404.44,2024-09-21,EU
6de6027a-2dac-49cc-8f00-7d9970558b0c,29,261,1,345.14,2024-01-01,US
14f05b05-d749-4ad9-bf2c-3b3c4d110677,911,457,1,51.85,2024-12-26,US
b27d5105-6889-4dd5-848f-05a4d456f44e,262,219,1,295.6,2024-11-08,EU
a5541c30-bf4c-46e5-96f1-3817e58443fd,622,220,6,730.18,2024-11-13,US
9cd4f076-984c-426d-9824-9e7fd56dcfef,228,12,6,942.69,2025-02-13,US
593f0dcf-225a-4f7f-9492-b5a0688018c7,862,442,6,265.45,2025-06-25,US
1daa1358-02e3-43f9-a4f8-fd614aeaf698,563,78,5,141.79,2025-06-27,APAC
956440a9-6a0b-4a20-82ce-ca918398572f,597,263,3,110.16,2024-09-27,APAC
22053143-2154-4f77-bd62-c84437e8cdaf,358,445,6,364.28,2024-07-26,APAC
74dd3f75-8074-45f9-b2c8-1ead9fae5674,629,467,10,2068.79,2024-01-25,EU
3d399cd1-2aeb-4a6a-ad1e-1daeceb06211,206,414,7,633.45,2025-02-25,US
ce0090ca-1836-41b3-9774-ebd19446414d,87,438,7,1364.75,2024-06-13,US
8ad0f1ce-9f21-46ce-9aad-4b4f25f910f0,414,495,4,358.81,2024-02-22,US
65ccb79f-f338-4882-a8d0-61b8e4539c3e,682,259,3,1015.48,2024-09-11,EU
556ad5fd-9450-47e7-8b90-be1d159071f5,10,372,6,1181.58,2024-06-13,US
027b3c3b-3faa-4cd6-a217-81d1e4ca2097,32,74,4,1094.17,2024-11-08,US
af5ecd83-f51a-4bd3-9f69-af95be6d4b22,366,207,4,543.43,2025-06-01,EU
d2cb0a8e-a1de-4a0f-a483-4e4e16f69de5,23,361,3,444.96,2025-01-24,APAC
709cf495-5cec-4371-abad-02240ef1e0fe,309,265,5,587.46,2024-12-08,US
bccb1792-78ab-4067-a3d0-cbbb8e091dd4,763,180,5,1958.76,2024-10-20,US
96b5aae4-e201-4b6b-a1a1-eefb50c829c6,951,63,5,1009.76,2024-12-05,US
175b3fda-ca06-4a9f-85ab-87b194f7d253,439,250,1,69.13,2024-02-25,US
76067034-3102-459a-890e-3633a2f180c7,14,30,8,3736.45,2024-04-14,APAC
7593c41d-af5b-43d4-867d-1157b323f27d,549,186,7,2882.52,2025-01-04,US
89ac6d62-2dba-42b6-a035-4f533da42bc5,618,389,3,124.59,2025-06-05,US
5f617e04-367d-4fd9-831b-55e9796616ed,149,76,8,3382.62,2024-08-31,EU
4821e5ad-2efc-44ea-867a-ff31bcfaa57f,781,31,1,153.41,2024-06-09,US
1fb360fb-944e-425d-9390-b3dac484686b,200,232,9,560.38,2024-05-10,APAC
09a68553-1ff2-4304-8705-bfdffa633914,110,41,1,408.33,2024-02-10,EU
107b0692-c3f1-4722-873c-b08ce2966333,860,251,8,1547.89,2025-01-17,EU
384bb0fa-f93b-4dad-b40f-9937e0af3205,30,371,1,271.13,2025-02-04,APAC
b72aac82-b836-49ee-9d1e-d259132ed081,865,130,2,256.91,2024-09-21,APAC
f886bbc8-ad39-45e1-9119-bc56f3cb2844,360,7,6,2311.77,2025-01-16,APAC
d64232e6-1f71-4d47-be7a-2c4761d02b75,309,273,4,91.25,2024-11-15,EU
e1116670-fdcf-48e8-98a7-c164d4ff7c11,488,273,9,433.16,2024-07-07,US
71520f71-00a5-4eca-8004-7c9afd0f2699,199,415,3,799.93,2024-03-13,EU
63a0aa27-226c-4569-a910-2938a39c78fe,15,142,1,236.69,2025-06-07,EU
bdaab75e-7546-4e25-950a-dfafccaafbe1,317,290,5,368.12,2025-01-13,EU
5f199d3c-b8f9-49ab-91f6-d9e989b5a064,576,261,7,2380.13,2024-01-22,APAC
0cf7671b-0371-4ec8-87d9-142cdc7b323e,520,397,6,102.18,2025-04-03,US
2bc623e7-998d-4751-ae5e-6a1ce704da4d,718,240,8,2691.93,2024-07-01,APAC
839e3a06-ff0c-401c-9f68-7ec80a4be210,329,424,8,1866.21,2024-06-20,APAC
cba3dd2e-1e23-470f-8bb4-c179fa986fb2,611,143,6,2252.23,2024-04-19,EU
bc6db978-4e99-431b-8c72-a70f1ba36e74,835,35,8,2593.5,2024-11-18,APAC
4d2cb7b7-a7aa-4d54-8170-270325830a7e,977,176,2,994.98,2024-09-18,EU
d40381bf-bea6-4be6-a782-2780d5c96750,435,333,5,697.27,2024-03-31,APAC
d465384f-25bb-4a7b-8d50-2aecface6c96,257,59,10,365.27,2024-04-28,APAC
957043c6-d50b-43d6-8af1-f59cd84c88cd,473,130,2,34.12,2024-01-13,EU
2486402a-c2ee-41ee-8db0-a84c2cffc466,843,396,4,915.34,2024-06-21,EU
3e68a0a8-3ae0-41e2-9727-c034bddd859c,635,270,3,985.73,2025-02-22,US
bcdd129e-166b-42ff-9fa5-e8cf1ebb0717,193,355,2,169.72,2024-01-07,US
fa09eff2-852f-4788-94ab-2aa7b79e98e2,384,261,2,187.16,2024-01-02,US
5686e9a3-5a0f-458d-811d-9bbb659dae6f,918,135,3,95.82,2024-02-22,APAC
6da94b39-5801-4996-bfb3-082a81fe87b0,503,469,4,1509.92,2024-12-26,APAC
4e1517b9-e215-4ee3-9483-97937c304f5b,128,101,2,817.68,2024-05-19,EU
a9089911-f713-4e00-867f-46efb41a477c,579,9,3,1015.67,2024-09-30,US
786df45b-c09e-4a92-901b-2f54c0800bff,617,372,7,1615.43,2024-03-04,US
6ceeb280-6baa-429d-a76a-971a403c4078,686,229,8,3244.64,2024-10-26,APAC
3b355504-536f-473a-9737-236628f6f0e6,165,36,3,859.09,2025-01-13,EU
3be071c0-8c7d-4a50-bae1-03adc72644b3,908,36,8,1121.38,2025-06-01,US
cced6d4d-1fd5-4803-8370-438740f9d1da,783,119,8,1655.36,2024-01-29,EU
55f184d7-fc03-46d4-874b-1526dd006836,821,48,10,729.04,2025-06-24,EU
eed703f9-43cd-44e1-833c-57001d62de1c,494,174,5,2428.65,2024-10-10,US
54e9223d-c92b-4cbd-b7fa-a33c0e6050a5,255,405,6,177.6,2024-09-26,US
94df58fd-2520-4de6-ac46-8f68173688e7,688,265,1,401.83,2025-06-30,APAC
